,Customer Type,satisfaction,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
3687,0,1,19,253,3,2,3,0,0.0
3688,1,1,30,2422,4,4,4,0,0.0
3689,1,0,13,612,3,4,3,0,12.0
3690,1,1,43,1096,2,4,2,0,0.0
3691,0,1,26,1034,3,2,3,64,47.0
3692,1,1,41,224,2,2,3,0,0.0
3693,1,0,52,1416,4,4,1,0,0.0
3694,1,0,33,430,3,3,3,3,2.0
3695,1,1,49,1074,4,5,4,0,0.0
3696,0,1,20,594,3,5,3,0,0.0
3697,1,0,51,867,4,2,4,2,0.0
3698,1,0,30,447,5,4,5,42,27.0
3699,1,1,34,1091,1,3,1,0,2.0
3700,1,1,41,1262,1,4,1,0,0.0
3701,1,0,40,854,4,5,4,0,0.0
3702,1,0,7,1107,3,2,3,0,0.0
3703,1,1,23,196,2,5,2,18,13.0
3704,1,0,54,528,3,3,4,0,0.0
3705,1,0,9,1262,3,5,3,0,0.0
3706,1,1,9,1190,4,4,4,0,0.0
3707,1,0,55,687,4,4,3,0,0.0
3708,1,0,50,1428,3,3,1,0,0.0
3709,0,0,48,960,3,5,3,32,2.0
3710,1,1,58,3593,2,2,5,0,0.0
3711,0,0,41,2446,4,4,4,2,0.0
3712,1,0,39,89,2,4,3,0,0.0
3713,1,0,25,2611,4,3,1,53,71.0
3714,1,0,28,2136,2,3,2,23,96.0
3715,1,0,53,996,2,5,2,8,31.0
3716,1,0,15,546,2,1,2,37,37.0
3717,1,0,26,861,4,3,4,158,152.0
3718,1,0,33,1987,4,4,1,1,0.0
3719,1,1,44,3555,5,5,5,0,1.0
3720,1,1,40,147,4,1,4,0,0.0
3721,1,0,60,3123,2,2,4,3,0.0
3722,0,1,23,1165,1,5,1,79,63.0
3723,1,1,36,3394,4,4,3,0,9.0
3724,1,0,63,304,1,5,1,4,0.0
3725,1,1,35,1598,5,5,2,0,0.0
3726,1,0,34,526,5,5,5,8,9.0
3727,1,1,55,902,2,5,3,57,30.0
3728,1,0,55,2072,5,1,4,0,0.0
3729,1,1,12,3496,4,4,4,0,0.0
3730,1,0,21,679,4,5,4,46,58.0
3731,1,1,54,3305,4,4,5,11,41.0
3732,0,0,27,421,1,4,1,20,21.0
3733,1,1,40,639,4,4,4,14,8.0
3734,1,1,32,1857,3,5,3,0,0.0
3735,1,0,57,442,2,2,1,0,0.0
3736,1,1,25,1579,5,4,5,240,280.0
3737,1,1,56,1663,4,5,1,4,11.0
3738,1,1,47,2288,5,5,5,4,0.0
3739,0,0,41,406,4,2,4,0,0.0
3740,1,1,59,2533,4,4,3,11,23.0
3741,1,0,8,2288,2,4,2,0,0.0
3742,1,1,45,528,5,5,3,0,10.0
3743,1,1,25,515,4,4,4,0,10.0
3744,0,0,21,153,5,4,5,0,0.0
3745,0,0,33,544,5,4,5,0,27.0
3746,1,0,60,759,2,4,2,29,15.0
3747,1,1,52,2565,4,4,5,9,7.0
3748,0,1,24,776,2,5,2,51,42.0
3749,1,0,28,867,3,3,3,0,0.0
3750,0,1,23,632,5,5,2,154,141.0
3751,1,0,68,1119,3,1,3,40,31.0
3752,1,0,38,3464,5,5,1,0,0.0
3753,1,0,54,1074,3,3,3,0,3.0
3754,1,1,42,261,4,3,4,0,0.0
3755,1,1,33,1024,5,4,5,0,0.0
3756,1,1,37,925,5,5,3,0,0.0
3757,1,1,44,1258,5,5,5,27,26.0
3758,1,0,56,680,4,4,4,0,0.0
3759,1,0,64,238,4,4,5,0,0.0
3760,1,0,51,1237,3,3,1,13,0.0
3761,1,1,17,255,5,3,5,0,0.0
3762,1,1,24,1750,5,3,5,1,2.0
3763,0,1,22,854,1,1,1,6,0.0
3764,1,0,22,2342,2,2,2,0,5.0
3765,1,0,63,771,3,3,3,0,0.0
3766,1,0,34,528,2,1,2,0,0.0
3767,1,0,51,1788,4,4,2,0,6.0
3768,1,0,7,1182,1,5,1,0,0.0
3769,1,1,23,2930,5,5,5,10,0.0
3770,1,0,49,325,2,1,4,9,8.0
3771,1,1,32,144,4,1,4,0,10.0
3772,0,0,22,164,3,5,3,0,0.0
3773,1,1,42,3847,5,5,3,0,0.0
3774,1,0,16,883,1,4,1,0,0.0
3775,1,1,47,3305,2,2,2,0,0.0
3776,1,1,55,67,5,5,2,10,12.0
3777,1,1,52,1488,5,5,3,21,2.0
3778,1,0,29,1012,1,2,2,156,157.0
3779,1,0,22,1755,2,4,2,10,13.0
3780,1,1,58,446,4,4,5,76,74.0
3781,1,1,27,896,4,4,4,0,0.0
3782,0,0,23,296,3,4,3,0,0.0
3783,1,1,38,813,5,3,5,0,1.0
3784,1,1,44,2456,3,3,5,37,48.0
3785,1,0,24,544,5,3,5,0,0.0
3786,1,1,33,3549,5,4,5,6,0.0
3787,0,0,43,139,4,3,4,0,0.0
3788,1,1,53,2163,4,4,3,0,0.0
3789,1,0,41,250,1,5,1,11,26.0
3790,1,0,67,449,2,4,2,0,0.0
3791,1,0,16,913,2,3,2,0,0.0
3792,1,0,40,1139,1,4,1,0,0.0
3793,1,1,42,853,3,3,5,5,7.0
3794,0,0,40,691,1,4,1,37,65.0
3795,1,0,32,1932,2,4,2,27,27.0
3796,1,1,58,766,5,5,3,13,7.0
3797,0,0,23,133,1,3,1,0,0.0
3798,1,0,39,570,2,4,2,14,15.0
3799,1,0,25,365,4,4,4,2,0.0
3800,1,0,52,500,1,3,1,16,13.0
3801,1,1,44,986,5,5,5,16,5.0
3802,0,0,36,160,2,3,2,0,0.0
3803,1,1,56,2201,5,5,1,0,1.0
3804,1,0,56,304,2,2,2,3,0.0
3805,1,1,36,2028,4,4,4,43,15.0
3806,1,1,38,2734,4,4,1,0,4.0
3807,1,1,38,2532,5,5,5,0,0.0
3808,1,0,19,1012,1,4,1,0,5.0
3809,1,1,55,3596,5,5,5,1,2.0
3810,1,0,59,169,3,3,1,169,153.0
3811,1,0,28,1648,3,4,3,0,0.0
3812,1,1,43,1674,5,5,2,0,0.0
3813,1,0,30,1846,4,4,4,2,0.0
3814,1,0,58,2349,3,3,2,0,26.0
3815,1,1,37,985,4,4,3,0,0.0
3816,1,0,27,695,1,2,1,0,17.0
3817,1,1,57,541,3,4,3,0,0.0
3818,1,1,34,3540,5,5,2,23,30.0
3819,1,1,27,2434,4,5,4,4,0.0
3820,1,0,32,1491,5,4,5,8,0.0
3821,1,0,40,626,5,3,5,0,0.0
3822,1,1,43,1076,5,5,5,8,57.0
3823,0,0,41,2640,2,4,2,23,0.0
3824,1,1,48,957,4,4,5,13,2.0
3825,1,1,43,3159,5,5,4,0,5.0
3826,0,0,55,1721,4,4,4,29,31.0
3827,1,1,49,1523,5,5,3,0,0.0
3828,1,1,46,2749,4,4,3,0,0.0
3829,0,1,40,152,4,1,4,138,130.0
3830,1,0,11,1034,4,5,4,0,0.0
3831,0,0,34,746,4,3,4,1,18.0
3832,1,0,48,545,2,4,2,0,0.0
3833,1,1,42,175,3,5,5,98,140.0
3834,0,0,42,237,2,5,2,5,8.0
3835,1,1,44,2125,5,5,3,0,0.0
3836,1,1,27,590,4,3,4,0,0.0
3837,1,0,53,621,4,4,1,0,0.0
3838,1,0,35,3950,1,1,2,0,0.0
3839,1,0,40,2405,4,4,3,4,11.0
3840,1,1,47,517,4,4,1,29,12.0
3841,1,0,34,363,3,3,2,84,112.0
3842,1,0,48,642,1,1,3,71,61.0
3843,0,0,36,258,2,5,2,8,6.0
3844,1,1,28,528,5,5,5,0,18.0
3845,1,0,22,340,3,2,3,0,0.0
3846,0,0,44,391,5,4,5,1,0.0
3847,1,0,48,262,3,3,2,0,0.0
3848,1,0,44,666,1,1,5,22,22.0
3849,1,0,22,425,5,1,5,0,0.0
3850,1,0,42,1476,5,2,4,31,26.0
3851,0,0,26,192,4,4,4,0,0.0
3852,1,1,62,674,4,4,3,0,0.0
3853,0,0,32,888,3,5,3,7,1.0
3854,1,1,25,581,3,4,3,2,0.0
3855,1,0,36,381,1,4,1,0,0.0
3856,1,0,23,2075,1,5,1,5,0.0
3857,1,1,47,581,1,2,1,14,4.0
3858,1,1,49,531,3,2,3,0,0.0
3859,1,0,61,2611,2,1,5,0,43.0
3860,0,0,23,1188,2,4,2,0,0.0
3861,1,0,34,201,2,2,2,2,0.0
3862,1,1,65,627,3,4,4,0,0.0
3863,1,0,9,2182,4,3,4,0,0.0
3864,1,1,40,2049,4,4,2,2,0.0
3865,1,1,57,156,5,5,2,5,25.0
3866,1,1,53,3761,4,5,5,0,0.0
3867,1,1,50,3135,5,5,4,0,0.0
3868,1,0,36,683,2,3,2,0,0.0
3869,1,0,68,1199,1,1,1,0,0.0
3870,1,0,23,2288,2,4,2,0,0.0
3871,1,1,69,431,2,2,5,0,0.0
3872,1,1,25,1448,4,1,4,0,0.0
3873,1,0,46,1024,2,2,3,0,0.0
3874,1,1,40,2556,5,5,3,4,7.0
3875,1,0,48,386,4,4,4,0,0.0
3876,1,0,37,402,4,1,4,73,87.0
3877,1,1,69,1013,1,1,3,0,0.0
3878,1,0,44,862,2,2,3,0,44.0
3879,1,1,47,420,4,4,5,0,0.0
3880,1,0,35,1183,2,3,2,49,58.0
3881,1,0,51,667,5,5,3,0,0.0
3882,1,1,29,1754,4,3,4,0,0.0
3883,1,1,39,244,5,5,5,0,1.0
3884,1,1,48,547,4,4,4,0,0.0
3885,1,1,53,3083,2,2,1,0,0.0
3886,1,1,59,2721,5,5,3,15,68.0
3887,0,0,21,223,4,2,4,0,0.0
3888,1,1,41,1949,4,4,5,0,0.0
3889,1,1,30,2894,3,4,3,8,5.0
3890,1,0,49,594,3,3,2,89,77.0
3891,1,0,59,406,1,4,1,0,18.0
3892,1,0,7,1046,1,4,1,65,65.0
3893,1,0,30,1379,4,3,4,0,0.0
3894,1,0,40,1303,2,3,2,0,0.0
3895,1,0,44,2007,4,3,4,17,9.0
3896,1,1,52,2960,5,5,4,0,6.0
3897,1,1,33,3081,4,4,5,15,8.0
3898,1,0,61,530,4,4,4,0,0.0
3899,1,0,49,628,4,4,4,51,43.0
3900,1,1,45,239,4,4,4,3,0.0
3901,1,0,46,425,1,4,1,0,0.0
3902,1,0,10,462,3,4,3,22,24.0
3903,0,0,47,720,2,5,2,0,7.0
3904,0,0,33,402,5,3,5,0,0.0
3905,1,1,49,2253,4,4,3,0,0.0
3906,1,0,52,748,4,4,5,0,0.0
3907,1,0,51,569,4,4,2,249,257.0
3908,1,1,22,236,5,1,5,3,0.0
3909,0,0,54,1050,1,5,1,0,0.0
3910,1,1,30,1983,3,5,3,28,24.0
3911,0,0,11,986,4,3,4,0,0.0
3912,1,1,27,3816,5,4,5,13,2.0
3913,0,0,25,516,4,4,4,0,0.0
3914,1,0,42,587,4,5,5,13,24.0
3915,1,1,42,951,5,5,4,63,51.0
3916,1,0,60,1430,3,2,3,4,26.0
3917,1,1,47,861,3,3,3,13,15.0
3918,1,1,46,1671,4,4,5,0,0.0
3919,0,1,28,868,3,5,3,0,0.0
3920,1,1,44,2858,4,4,4,0,4.0
3921,0,1,23,1242,4,4,4,0,0.0
3922,1,0,61,1033,3,5,3,1,0.0
3923,1,0,39,250,1,4,1,21,11.0
3924,1,0,64,320,1,4,1,0,14.0
3925,1,1,36,1538,3,3,4,0,2.0
3926,1,1,31,515,5,5,5,0,3.0
3927,1,1,51,3898,5,5,3,2,0.0
3928,1,0,29,1747,3,2,3,11,14.0
3929,1,0,39,2165,3,3,1,66,68.0
3930,1,1,54,247,4,4,1,24,15.0
3931,1,0,34,101,5,2,5,0,0.0
3932,1,0,54,883,1,3,1,55,28.0
3933,1,0,63,321,2,2,4,3,0.0
3934,1,0,42,928,3,3,3,14,17.0
3935,1,0,39,1454,4,5,4,0,0.0
3936,1,1,52,341,2,2,5,0,0.0
3937,1,1,47,2475,4,4,4,0,0.0
3938,1,1,41,789,4,4,5,0,0.0
3939,0,1,23,1434,3,5,3,17,20.0
3940,1,0,40,550,1,1,1,0,0.0
3941,1,0,57,213,2,2,1,0,0.0
3942,1,1,49,780,5,5,4,28,5.0
3943,1,1,56,888,5,5,3,17,0.0
3944,1,1,20,666,4,1,4,0,0.0
3945,1,0,33,192,1,3,1,0,0.0
3946,1,0,67,308,2,2,1,0,6.0
3947,0,1,38,1547,3,4,3,9,3.0
3948,1,0,64,2659,1,1,1,0,0.0
3949,1,0,10,1546,1,3,1,19,28.0
3950,1,0,27,1372,3,4,3,0,0.0
3951,1,0,16,354,3,4,3,0,0.0
3952,0,0,66,622,2,3,2,13,24.0
3953,1,1,50,2296,4,4,3,145,117.0
3954,1,1,34,3260,5,5,5,0,0.0
3955,1,0,66,600,5,5,3,2,9.0
3956,1,1,46,259,4,4,3,13,3.0
3957,1,0,18,628,1,4,1,46,56.0
3958,0,0,29,719,3,5,3,0,0.0
3959,1,0,36,509,4,4,4,0,2.0
3960,1,1,63,3472,5,5,3,0,6.0
3961,1,1,52,2218,4,5,4,4,0.0
3962,1,1,53,235,4,4,5,0,13.0
3963,1,0,25,460,1,5,1,19,8.0
3964,1,0,68,216,4,4,4,4,8.0
3965,1,1,33,2489,4,4,4,0,0.0
3966,1,1,39,1071,5,1,5,0,0.0
3967,1,0,54,541,4,1,4,0,0.0
3968,0,0,21,472,1,5,1,76,70.0
3969,1,0,39,2475,4,4,4,0,0.0
3970,1,0,11,1276,3,3,3,0,0.0
3971,1,0,15,250,3,4,3,0,0.0
3972,1,1,39,228,4,4,4,0,0.0
3973,1,1,33,83,3,5,3,0,0.0
3974,1,1,32,853,5,5,5,0,0.0
3975,1,0,65,427,4,5,4,20,22.0
3976,1,1,36,2041,5,5,3,0,1.0
3977,1,0,29,371,2,3,2,42,34.0
3978,1,1,25,674,4,4,4,9,4.0
3979,0,0,38,429,2,5,2,0,0.0
3980,0,0,28,554,4,2,4,0,0.0
3981,1,0,29,1747,2,4,2,0,0.0
3982,1,0,39,522,4,4,4,0,0.0
3983,1,1,31,606,5,5,5,1,0.0
3984,1,1,44,425,4,4,5,94,89.0
3985,1,0,25,299,2,5,2,91,92.0
3986,1,0,31,413,1,5,1,0,0.0
3987,1,1,31,705,5,2,5,0,0.0
3988,1,1,19,1575,3,4,3,10,0.0
3989,1,0,46,3703,1,2,3,37,42.0
3990,0,1,21,204,1,5,1,0,0.0
3991,1,0,11,731,3,4,3,85,78.0
3992,1,0,46,2917,3,3,5,3,11.0
3993,1,0,38,550,4,3,4,0,0.0
3994,0,1,23,192,5,4,5,0,0.0
3995,1,1,32,1846,3,5,3,8,2.0
3996,0,0,54,331,5,2,5,0,0.0
3997,1,1,41,1428,4,4,1,4,0.0
3998,1,1,45,3028,5,5,3,0,0.0
3999,1,1,65,2614,5,5,2,27,17.0
4000,1,0,41,787,4,3,4,11,0.0
4001,0,0,36,214,5,5,5,1,0.0
4002,1,1,42,821,4,4,3,0,0.0
4003,1,1,49,3848,4,4,4,0,0.0
4004,1,0,61,3734,3,3,4,0,0.0
4005,0,0,25,83,1,4,1,27,21.0
4006,0,0,59,417,4,3,4,35,58.0
4007,1,0,51,1105,4,4,4,8,3.0
4008,0,0,27,1576,3,5,3,0,0.0
4009,0,0,52,651,3,3,3,0,0.0
4010,1,0,59,2092,2,2,1,0,0.0
4011,1,0,39,226,3,4,3,4,0.0
4012,1,1,72,337,5,5,5,0,0.0
4013,1,0,30,3953,4,3,2,238,219.0
4014,1,1,43,2167,4,4,3,2,2.0
4015,1,1,30,101,1,5,1,0,0.0
4016,1,1,54,312,5,5,5,0,0.0
4017,1,0,40,228,3,3,3,43,35.0
4018,1,1,55,200,4,4,3,0,15.0
4019,1,0,25,919,5,3,5,1,0.0
4020,1,1,58,1342,5,5,4,9,1.0
4021,1,1,24,1773,5,3,5,15,0.0
4022,1,1,52,978,5,5,5,0,0.0
4023,1,1,65,311,4,4,4,0,0.0
4024,1,0,51,945,4,2,4,36,30.0
4025,1,0,57,2079,5,5,2,0,32.0
4026,1,1,53,273,4,4,4,0,0.0
4027,0,0,19,770,4,1,4,0,6.0
4028,1,0,51,854,1,3,1,25,33.0
4029,1,0,32,2075,3,4,3,0,0.0
4030,1,0,52,265,1,1,4,33,28.0
4031,1,1,44,3931,5,5,4,28,43.0
4032,1,0,56,1096,2,4,2,0,0.0
4033,1,0,19,257,2,3,2,0,0.0
4034,1,0,12,190,1,4,1,0,0.0
4035,1,1,30,1739,4,4,4,25,35.0
4036,1,1,60,3322,3,5,4,0,0.0
4037,0,0,30,780,2,4,2,0,0.0
4038,1,1,19,1979,4,5,4,3,0.0
4039,1,0,65,842,4,5,4,33,29.0
4040,1,0,54,1199,3,3,2,0,0.0
4042,1,1,36,271,4,4,4,0,1.0
4043,0,0,20,368,1,2,1,24,10.0
4044,1,1,51,101,5,1,1,10,11.0
4045,1,0,29,641,1,4,1,0,2.0
4046,1,0,40,1609,1,4,4,246,235.0
4047,1,0,18,399,3,4,3,6,39.0
4048,1,1,36,282,4,4,1,60,58.0
4049,1,1,44,3712,5,5,4,10,8.0
4050,1,1,42,1747,5,5,1,4,0.0
4051,1,0,27,611,1,4,1,0,0.0
4052,1,0,28,447,4,3,4,0,0.0
4053,1,0,46,574,4,4,5,61,64.0
4054,1,1,51,3040,4,4,5,0,0.0
4055,1,0,39,227,4,4,4,0,8.0
4056,0,0,62,399,2,3,2,0,0.0
4057,1,1,34,500,4,4,3,0,0.0
4058,1,0,63,909,5,3,5,3,4.0
4059,1,0,69,383,5,5,4,8,3.0
4060,0,0,37,867,1,4,1,0,4.0
4061,1,1,36,697,5,5,5,0,0.0
4062,1,0,30,3380,2,3,2,1,20.0
4063,1,1,39,2347,5,5,4,0,0.0
4064,1,0,61,1037,3,5,5,139,119.0
4065,1,1,56,2266,5,5,1,0,0.0
4066,1,0,29,362,5,4,5,0,0.0
4067,1,0,53,558,1,1,4,14,6.0
4068,1,1,40,588,4,4,5,10,15.0
4069,1,1,31,413,4,3,4,6,2.0
4070,1,0,70,312,1,2,1,0,0.0
4071,1,1,30,3807,5,4,5,0,0.0
4072,1,1,60,991,5,5,4,4,0.0
4073,1,1,43,3859,5,5,3,0,5.0
4074,1,1,59,67,4,5,1,55,48.0
4075,1,0,68,668,5,4,2,20,82.0
4076,1,1,48,201,5,5,3,0,0.0
4077,1,0,58,517,5,5,3,0,0.0
4078,1,0,54,67,5,3,5,28,19.0
4079,0,1,22,1378,4,4,2,0,0.0
4080,1,1,37,2421,5,5,5,4,1.0
4081,1,0,68,308,2,2,1,18,12.0
4082,1,0,60,166,3,3,4,0,0.0
4083,1,1,36,1597,4,4,5,0,0.0
4084,1,1,44,1516,2,1,4,4,0.0
4085,0,1,19,517,3,5,3,7,8.0
4086,1,1,33,1121,5,5,4,0,0.0
4087,1,0,75,797,4,3,4,0,19.0
4088,1,0,52,846,4,4,5,1,0.0
4089,0,0,30,501,1,3,1,0,0.0
4090,1,1,49,867,5,5,3,0,3.0
4091,1,0,43,266,1,1,3,0,0.0
4092,1,1,57,507,4,4,5,26,18.0
4093,1,0,32,265,4,2,4,0,4.0
4094,1,1,33,1607,5,4,5,8,16.0
4095,1,0,18,2585,1,3,3,6,0.0
4096,0,0,12,854,5,4,5,84,78.0
4097,1,0,55,1541,2,2,3,0,0.0
4098,1,1,48,1935,4,4,4,0,0.0
4099,1,1,44,563,5,3,5,4,1.0
4100,1,1,26,2275,4,5,4,33,17.0
4101,1,1,41,451,4,2,4,0,0.0
4102,1,1,54,931,4,4,3,0,5.0
4103,1,0,15,590,3,4,3,32,42.0
4104,1,1,36,366,5,2,5,0,0.0
4105,1,0,28,802,2,1,2,35,21.0
4106,1,1,55,844,4,4,3,36,27.0
4107,1,0,60,296,4,4,3,51,33.0
4108,1,0,41,402,2,2,2,0,31.0
4109,1,0,20,404,4,4,3,97,140.0
4110,0,0,8,925,4,4,4,2,21.0
4111,0,0,22,238,2,1,2,0,0.0
4112,1,0,18,192,4,5,5,132,128.0
4113,1,0,30,786,5,4,5,1,0.0
4114,1,1,32,3876,4,4,4,32,26.0
4115,0,0,42,213,1,5,1,0,0.0
4116,1,1,36,2106,5,4,5,6,0.0
4117,0,1,57,119,4,4,4,0,0.0
4118,1,1,59,3181,5,5,5,0,0.0
4119,1,1,60,853,3,3,4,0,3.0
4120,0,1,21,859,5,4,5,0,0.0
4121,1,1,55,2125,2,2,3,0,0.0
4122,1,0,19,957,2,4,2,0,2.0
4123,1,0,51,2198,3,3,3,0,0.0
4124,1,0,43,446,5,5,3,2,0.0
4125,1,1,31,1697,5,4,5,0,9.0
4126,1,0,26,2409,5,4,5,0,0.0
4127,1,0,17,2475,3,4,3,0,0.0
4128,1,1,41,226,5,5,4,12,0.0
4129,0,0,21,229,4,1,4,51,47.0
4130,1,1,63,140,5,2,5,0,0.0
4131,1,1,43,2937,3,3,5,0,0.0
4132,1,1,46,545,5,5,3,0,0.0
4133,1,0,25,679,1,2,1,1,0.0
4134,1,1,39,3771,4,4,4,0,0.0
4135,1,1,30,2189,3,4,3,0,0.0
4136,1,1,40,2735,4,5,5,0,0.0
4137,1,1,50,2320,5,5,4,0,0.0
4138,0,0,26,368,4,5,4,0,0.0
4139,1,0,26,621,1,4,1,31,35.0
4140,1,1,57,391,4,4,5,29,33.0
4141,1,0,30,287,3,4,3,0,0.0
4142,1,0,14,1565,2,5,2,56,63.0
4143,0,0,35,140,5,4,5,7,0.0
4144,1,0,31,163,4,4,4,25,30.0
4145,1,0,18,234,3,3,3,34,32.0
4146,1,0,36,507,1,3,1,1,0.0
4147,1,1,59,431,5,5,4,0,0.0
4148,0,0,24,1204,2,4,2,0,10.0
4149,0,0,42,86,1,4,1,0,0.0
4150,0,0,36,1005,4,5,4,35,21.0
4151,0,1,28,874,3,5,3,0,0.0
4152,1,1,53,1963,4,4,3,1,1.0
4153,1,1,33,2521,3,2,2,0,0.0
4154,1,0,68,2923,2,4,2,0,6.0
4155,1,0,61,101,4,4,2,0,0.0
4156,1,1,28,1010,4,2,4,31,88.0
4157,1,1,46,302,5,5,4,50,42.0
4158,1,0,40,3185,2,2,4,0,0.0
4159,1,1,29,2193,3,5,3,13,4.0
4160,1,0,46,236,1,4,1,31,23.0
4161,1,0,69,251,5,4,5,14,7.0
4162,1,0,40,1756,1,1,2,11,0.0
4163,1,1,35,859,1,4,1,0,0.0
4164,1,0,39,419,3,3,3,7,30.0
4165,1,1,49,3263,4,4,4,0,0.0
4166,0,0,62,1744,1,4,1,16,35.0
4167,1,1,61,295,4,4,3,0,0.0
4168,0,0,24,545,4,4,4,16,17.0
4169,1,1,54,3091,5,5,3,0,0.0
4170,1,0,37,825,4,3,4,0,0.0
4171,1,0,40,1576,2,4,2,0,0.0
4172,1,0,32,1212,3,3,3,0,2.0
4173,1,0,41,325,1,4,1,1,2.0
4174,0,1,17,1242,4,4,4,18,11.0
4175,1,1,41,2288,2,2,5,0,0.0
4176,1,0,30,238,3,3,3,0,0.0
4177,1,0,19,455,2,5,2,0,0.0
4178,1,1,46,3017,3,3,5,0,0.0
4179,0,0,28,853,5,3,5,0,0.0
4180,1,1,44,1828,2,2,3,1,12.0
4181,1,0,50,224,1,5,1,0,0.0
4182,1,0,55,1204,5,4,5,0,0.0
4183,0,1,22,515,3,4,3,81,84.0
4184,1,0,25,628,1,3,1,17,52.0
4185,1,0,53,577,4,2,4,0,0.0
4186,1,0,7,828,3,5,3,11,20.0
4187,1,1,36,2454,4,4,5,2,22.0
4188,0,0,32,931,3,3,3,24,6.0
4189,1,1,34,2101,5,5,5,0,0.0
4190,1,1,51,3320,5,5,3,0,4.0
4191,1,0,36,2346,3,3,1,12,25.0
4192,1,1,34,2698,5,5,1,0,0.0
4193,1,0,23,370,4,3,4,30,12.0
4194,1,0,30,3101,3,3,3,61,48.0
4195,1,1,49,1197,4,4,3,0,5.0
4196,1,1,58,1504,5,5,5,29,14.0
4197,1,0,50,883,3,3,3,0,0.0
4198,0,1,28,1134,5,2,5,16,3.0
4199,1,0,48,409,2,2,2,60,56.0
4200,1,0,51,1961,3,3,2,3,0.0
4201,1,0,72,1954,4,2,1,60,145.0
4202,1,0,57,507,3,1,3,0,0.0
4203,1,1,54,1197,4,4,5,0,0.0
4204,0,0,29,347,4,2,4,0,0.0
4205,1,1,39,2434,3,5,5,107,90.0
4206,1,0,61,2260,3,3,2,50,81.0
4207,1,1,46,834,3,3,4,0,5.0
4208,1,1,41,271,4,4,3,0,0.0
4209,1,0,27,1767,2,4,2,51,38.0
4210,1,0,59,455,3,5,3,0,0.0
4211,1,1,26,290,5,5,5,0,0.0
4212,1,1,29,1907,4,5,4,35,35.0
4213,1,0,25,542,3,4,3,0,0.0
4214,1,0,11,964,5,3,5,14,0.0
4215,1,0,63,967,3,3,5,0,2.0
4216,1,0,10,331,2,4,2,43,45.0
4217,1,0,7,210,1,2,1,9,4.0
4218,1,0,61,835,2,3,2,66,57.0
4219,1,0,47,368,2,3,2,0,0.0
4220,1,0,10,135,3,4,3,6,1.0
4221,1,0,24,762,2,4,2,0,0.0
4222,1,1,16,971,4,4,4,127,118.0
4223,1,0,39,280,3,3,2,0,0.0
4224,1,1,46,3145,5,5,3,21,18.0
4225,1,0,35,2017,3,3,2,99,81.0
4226,1,0,61,406,5,3,5,21,19.0
4227,1,1,60,1035,4,4,1,9,0.0
4228,1,0,60,1499,2,2,3,0,0.0
4229,0,0,34,236,2,4,2,0,0.0
4230,1,0,14,406,3,5,3,0,0.0
4231,1,0,55,139,4,5,4,28,21.0
4232,1,1,64,2160,4,4,3,0,0.0
4233,1,0,46,1990,3,3,4,4,0.0
4234,1,1,34,308,3,5,1,180,181.0
4235,1,1,42,1072,4,4,1,2,0.0
4236,0,0,35,919,2,5,2,85,87.0
4237,1,1,56,408,4,4,5,0,0.0
4238,0,1,22,248,3,5,3,11,3.0
4239,1,0,18,980,4,4,4,0,0.0
4240,0,0,38,919,4,4,4,0,0.0
4241,1,0,14,954,2,3,2,100,109.0
4242,1,0,57,500,2,5,2,6,0.0
4243,1,0,36,376,4,4,4,0,1.0
4244,0,0,42,991,2,5,2,10,8.0
4245,1,1,47,508,2,2,5,0,7.0
4246,1,1,39,442,5,5,4,0,0.0
4247,1,0,29,479,2,4,2,0,0.0
4248,1,1,12,196,1,5,1,0,0.0
4249,1,0,62,1744,4,4,3,0,0.0
4250,1,1,47,1813,5,5,5,0,0.0
4251,0,0,35,338,4,5,4,0,0.0
4252,1,1,53,328,2,2,4,0,0.0
4253,1,0,63,663,2,1,3,76,57.0
4254,1,1,49,2968,5,5,5,13,26.0
4255,1,0,35,2454,2,3,2,0,0.0
4256,0,1,29,290,2,4,2,0,0.0
4257,0,1,37,314,2,4,2,0,0.0
4258,1,0,22,327,4,4,4,0,0.0
4259,1,1,39,221,2,1,2,0,3.0
4260,0,0,43,356,4,5,4,6,19.0
4261,1,1,56,3710,5,5,5,31,37.0
4262,0,0,22,109,3,3,1,235,235.0
4263,1,1,49,689,2,2,4,15,10.0
4264,1,0,25,696,3,3,3,0,11.0
4265,1,1,32,430,4,4,4,0,0.0
4266,1,0,35,337,2,2,4,0,0.0
4267,1,0,53,808,3,3,3,0,0.0
4268,0,0,25,370,3,4,3,126,119.0
4269,1,1,44,1812,4,4,3,0,0.0
4270,1,1,31,1027,4,5,4,10,0.0
4271,1,0,42,677,2,2,2,0,0.0
4272,1,1,37,2620,4,4,3,64,71.0
4273,1,1,41,130,5,4,5,0,5.0
4274,1,0,37,2611,1,2,2,28,9.0
4275,1,0,25,606,4,4,4,13,0.0
4276,1,0,56,337,1,1,2,0,0.0
4277,1,0,12,448,1,5,1,0,0.0
4278,1,0,17,896,4,4,4,0,0.0
4279,0,1,29,197,2,4,2,47,55.0
4280,1,0,33,361,1,3,1,0,0.0
4281,1,0,46,956,3,3,4,0,0.0
4282,1,0,30,1136,5,2,5,99,89.0
